"tx","wc","x","y"
1,26,18.574996948,111
1,17,3.9375,0
0,0,40.06817627,0
0,0,17.069763184,0
1,7,20.1875,20
1,6,24.708328247,120
0,0,29.3125,143
1,17,50.083312988,2
0,0,2.2608680725,0
0,0,38.208312988,5
1,24,3.4166660309,0
1,10,15.208328247,2
1,26,5.6304321289,52
0,0,20.770828247,8
1,6,7.3043441772,0
1,6,14.1875,2
0,0,0.7575755119,0
1,22,1.063829422,0
0,0,242.70825195,0
1,9,2.024389267,0
1,10,27.979156494,83
0,0,20.104156494,0
0,0,8.936164856,0
0,0,15.978721619,51
1,14,0.8333330154,0
0,0,63.895812988,1
1,7,12.723403931,3
1,29,7.645160675,0
1,46,88.666625977,70
1,32,3.2291660309,9
0,0,2.2826080322,0
1,38,37.911102295,3
0,0,12.155548096,0
1,28,14.5,0
0,0,21.8125,3
1,12,117.625,655
0,0,8,7
0,0,21.413040161,35
0,0,8.5185165405,53
0,0,12.333328247,6
1,19,15.083328247,8
1,27,8.2916641235,35
1,8,6.6842079163,5
0,0,4.5,1
0,0,1.1777772903,4
0,0,10.4375,0
0,0,22.541656494,0
0,0,10,0
0,0,102.52081299,7
1,10,28.270828247,37
1,6,3.3333320618,0
0,0,16.833328247,22
0,0,22.041656494,194
0,0,77.84777832,7
0,0,3.8333320618,5
0,0,8.4791641235,0
0,0,17.340423584,30
0,0,3.1875,0
0,0,8.1041641235,4
1,8,8.0833282471,2
0,0,42.791656494,21
0,0,0.6875,0
0,0,13.808509827,588
0,0,17.3125,1
1,14,8.4680786133,1
1,4,19.625,2
0,0,10.714279175,16
1,12,10.833328247,61
1,11,0.7083330154,0
0,0,102.1875,5
1,4,2.5625,1
0,0,15.291664124,2
0,0,4.7291641235,1
0,0,8.2916641235,8
0,0,0.086956501,0
1,12,0.1111111045,0
0,0,139.95739746,0
0,0,42.1875,1
1,7,116.6875,62
0,0,65.354125977,52
1,11,14.875,152
0,0,2.2790679932,0
1,9,15.708328247,0
1,58,2.4888877869,4
0,0,1.4375,13
1,25,0.4749999046,0
1,2,14.266662598,0
1,22,5.7291641235,27
0,0,9,0
1,2,7.9361686707,0
0,0,5.3191452026,23
0,0,13.666664124,8
0,0,5.6888885498,20
1,3,3.9361686707,2
1,40,30.888885498,0
0,0,7.1489334106,500
1,33,15.395828247,65
1,10,13.604164124,1
0,0,3.5777759552,6
0,0,9,3
0,0,24.708328247,40
0,0,13.617019653,0
0,0,7.5,0
0,0,4.7708320618,2
0,0,6.4166641235,68
0,0,44.645812988,31
1,14,1.4468078613,0
1,14,35.125,309
1,6,9.7999954224,2
1,11,17.916656494,110
0,0,34.520812988,76
0,0,4,0
0,0,2.7391300201,2
0,0,1.042552948,0
0,0,44.270812988,575
0,0,20.5,16
0,0,18.3125,3
0,0,1.8297863007,0
1,4,3.148935318,504
0,0,2.5217380524,3
0,0,3.042552948,0
1,2,4.5434761047,0
0,0,44.770812988,117
1,16,64.875,493
0,0,2.4666652679,0
0,0,2.4893608093,1
1,12,420.14575195,6
0,0,52.8125,101
1,7,12.645828247,2
0,0,2.7021274567,2
0,0,7.25,0
0,0,21.604156494,79
1,12,2.1621608734,100
1,2,2.2083320618,0
1,18,13.104164124,45
0,0,26.893615723,290
1,5,7,0
0,0,12.833328247,0
1,18,129.60412598,280
1,6,9.1666641235,76
0,0,19.854156494,69
0,0,6.1333312988,27
0,0,39.276580811,54
0,0,250.61694336,14
1,25,0.8913040161,0
0,0,24.416656494,0
1,14,8.25,0
1,7,5.1428565979,7
0,0,2.5531902313,0
0,0,38.957427979,47
0,0,11.1875,3
0,0,5.8958320618,0
1,7,109.14892578,141
1,9,5.0222206116,2
0,0,16.604156494,2
0,0,2.6818180084,0
1,10,5.3125,36
0,0,1.5869560242,0
0,0,8.1875,5
1,14,58.3125,173
1,22,6.6595726013,11
0,0,19.638290405,22
0,0,9.9791641235,0
1,13,53.541656494,191
0,0,2.9487171173,1
0,0,3.7708320618,3
1,42,16.145828247,0
1,17,10.304344177,0
1,10,8.75,0
1,46,10.510635376,1
0,0,7.25,11
0,0,7.6458320618,0
0,0,0.6969695091,0
1,5,11.065216064,52
1,8,5.7021255493,4
1,2,19.770828247,0
0,0,48.020812988,47
1,17,21.041656494,41
0,0,32.958312988,0
1,19,26.145828247,9
1,12,10.04347229,2
1,2,60.104156494,18
0,0,4.6458320618,3
1,2,1.1428565979,0
0,0,15,1
1,9,7.8958320618,8
1,36,12.770828247,100
0,0,71.276550293,97
0,0,53.625,48
1,9,29.222213745,0
1,31,1.4130430222,0
0,0,0.8723402023,2
0,0,41.066650391,113
0,0,48.208312988,58
1,6,0.7142853737,0
1,10,14.104164124,0
0,0,68.682922363,60
1,10,10.957443237,2
0,0,39.645812988,63
0,0,13.574462891,0
0,0,34.744659424,79
1,17,26.936157227,13
1,13,12.454544067,100
0,0,4.567565918,50
1,14,16.708328247,81
0,0,2.021276474,0
1,3,1.25,0
1,23,17.463409424,4
1,9,6.2173881531,0
1,14,67.75,43
0,0,68.458312988,102
1,7,10.625,30
0,0,1.3829784393,0
1,6,3.3125,8
1,12,18.895828247,1
0,0,28.479156494,18
1,17,18.25,0
0,0,22.604156494,54
0,0,6.7083320618,6
1,17,27.3125,97
0,0,1.7209300995,2
1,37,4.1190452576,4
1,4,3.234041214,0
1,6,2.2291660309,0
1,15,2.7291660309,0
0,0,50.744659424,503
0,0,17.916656494,2
1,6,20.073165894,210
0,0,3.78947258,0
0,0,0.8333330154,0
0,0,20.127655029,420
1,5,44.1875,21
0,0,57.553161621,137
1,9,3.2291660309,0
1,12,75.5,475
0,0,63.208312988,3
1,38,46.583312988,21
0,0,57.166656494,19
0,0,13.541664124,19
0,0,1.5365848541,2
1,2,4.1081047058,0
0,0,0.6999998093,0
1,2,6.2608680725,0
1,9,6.2765922546,7
1,9,9,0
1,4,81.083312988,1
1,18,95.9375,123
0,0,4.4222221375,52
1,7,105.125,301
0,0,21.125,0
1,2,14.770828247,53
1,6,15.604164124,7
0,0,44.458312988,23
0,0,2,1
0,0,7.9166641235,30
1,11,31.404251099,2
1,7,14.291664124,4
1,16,1.5454540253,2
0,0,113.33331299,170
0,0,1.1555547714,2
1,12,59.744659424,2
1,15,60.67388916,37
0,0,10.645828247,55
0,0,31.5,100
1,6,42.042541504,101
0,0,4.1666641235,1
0,0,18.229156494,2
1,10,6.7708320618,6
1,12,46.744659424,8
1,28,0.6388888359,0
0,0,5.1875,0
1,16,1.673913002,0
1,9,34.5,0
0,0,0.9777774811,0
0,0,17.361694336,51
0,0,30.789459229,35
1,14,2.0222206116,105
1,12,38.782592773,210
1,3,16.604156494,16
1,24,52.540527344,2
1,4,0.8260865211,0
1,15,23.645828247,1
1,6,6.3555526733,0
0,0,19.5,7
0,0,3.9375,0
1,2,4.6666641235,200
1,8,13.595741272,202
1,7,0.6818180084,0
0,0,6.9499969482,9
0,0,74.125,89
1,4,51.791656494,411
0,0,97.3125,2
1,9,46.5,42
0,0,2.2083320618,0
1,9,26.020828247,109
1,4,3.4888877869,98
0,0,4.6666641235,5
1,10,30.042541504,0
1,19,100.375,0
1,2,4.3125,0
1,7,4.4375,3
0,0,23.375,3
0,0,2.4166660309,0
1,9,26.958328247,1
0,0,21.106369019,0
1,10,3.0256404877,0
0,0,5.1458320618,6
0,0,25.755554199,0
0,0,8.25,1
1,13,1.875,1
0,0,9.521736145,0
0,0,21.979156494,61
1,3,16.5625,0
0,0,0.5555553436,0
1,8,4.5319137573,0
1,14,14.234039307,3
1,31,7.25,0
1,6,15.25,1
1,65,8.1489334106,0
1,20,11.847824097,0
0,0,18,29
0,0,15.479164124,18
1,35,4.0638275146,0
0,0,12.042549133,12
1,27,21.020828247,1
0,0,22.604156494,12
1,8,5.4791641235,252
1,3,16.75,1
1,6,4.127658844,0
1,29,104.41662598,37
1,19,2.8378372192,0
0,0,6,2
0,0,14,40
0,0,26.425521851,0
0,0,3.4782600403,6
0,0,6.75,0
0,0,5.6279067993,0
0,0,22.1875,19
0,0,2.5,0
1,28,4.7083320618,62
1,5,65.916625977,82
0,0,50.333312988,2
0,0,76.229125977,54
0,0,9.8541641235,4
0,0,10.645828247,2
1,19,42.541656494,2
1,12,3.9090900421,1
1,15,19.916656494,8
1,10,11.125,88
1,11,9.8333282471,3
0,0,16.958328247,3
0,0,0.7179484367,0
1,5,4.5,8
0,0,83.125,28
1,11,57.333312988,217
0,0,23.425521851,0
1,4,7.9130401611,0
0,0,32.395812988,0
1,46,66.270812988,7
1,7,5.6666641235,0
1,4,5.521736145,0
0,0,1.3636360168,0
0,0,7.7083320618,2
1,14,4.2708320618,7
1,2,15.395828247,1
1,20,33.10635376,205
1,9,2.3913040161,43
1,28,4.4375,1
0,0,0.9756093025,0
0,0,5.0638275146,22
0,0,3.0222206116,0
0,0,3.0652160645,0
1,13,21.0625,3
1,15,100.29785156,705
0,0,2.1707305908,1
1,28,7.5208320618,8
1,9,4.0249977112,0
1,19,40.723388672,15
0,0,14.155548096,1
0,0,25.770828247,9
1,11,6.8958320618,10
0,0,51.666656494,0
1,6,5.0222206116,0
0,0,40.6875,1
0,0,1.7999992371,4
1,17,80.104125977,201
0,0,6.3428535461,0
0,0,18.347824097,0
1,32,5.5833320618,12
1,21,4.0208320618,12
0,0,10.416664124,15
0,0,4.7291641235,0
0,0,3.3541660309,4
0,0,0.8333330154,0
1,2,2.6585350037,0
0,0,11.208328247,1
1,19,49.291656494,301
0,0,27.458328247,50
0,0,3.7916660309,0
1,11,12.5,14
0,0,0.71875,0
0,0,61.541656494,1
0,0,13.375,0
1,8,7.6875,15
1,20,67.104125977,72
0,0,0.3333332539,0
0,0,2.3125,4
0,0,1.7179479599,1
1,10,10.375,160
1,8,15.599998474,35
0,0,2.085105896,0
1,21,12.479164124,0
0,0,5.3111076355,13
0,0,10.46875,0
0,0,1.9375,1
1,18,14.229164124,0
1,13,23.729156494,62
1,19,31.0625,1
0,0,52.479156494,588
1,11,6.3958320618,1
1,16,0.1999999285,0
1,10,16.0625,46
1,56,1.6428565979,0
1,3,6.4042549133,2
1,2,0.5882349014,0
1,4,5.6818161011,10
1,11,38.099975586,21
1,2,37.854156494,132
0,0,2.9375,2
1,21,5.5277748108,1
1,31,3.2291660309,2
1,21,7.375,2
1,14,9.7173843384,0
1,11,3.5208320618,100
1,16,3.7916660309,1
0,0,9.8611068726,0
1,20,21.125,7
1,2,0.1111111045,0
0,0,9.5,2
1,2,10.104164124,2
1,28,19.416656494,200
0,0,56.354156494,0
0,0,21.520828247,4
0,0,2.7708320618,0
1,2,7.2765922546,34
1,72,19.617019653,2
0,0,6.3617019653,7
1,21,12.3125,18
0,0,274.6875,641
1,7,2.1282043457,0
0,0,12.666664124,1
1,5,2.441860199,0
1,13,96.8125,282
1,6,2.272726059,0
0,0,0.5,0
1,6,19.666656494,0
1,18,9,0
1,5,11,1
1,21,14.27658844,13
1,15,1.3777770996,0
0,0,15.625,3
1,58,3.6739120483,0
0,0,30.63999939,0
0,0,1.645160675,0
1,7,5.8666648865,1
1,51,27.166656494,31
1,34,4.2765922546,0
0,0,11.75,0
1,31,15.702125549,2
1,12,2.8108100891,0
0,0,0.3720929623,0
1,12,52.3125,10
1,4,60.229156494,69
0,0,0.1470587254,0
0,0,20.595733643,58
0,0,10.395828247,1
1,13,59.4375,1
1,4,35.369537354,0
1,31,7.5319137573,51
0,0,12.770828247,0
1,15,9.6875,3
0,0,17.125,8
0,0,134.04162598,352
0,0,10.212760925,12
1,26,113.27655029,4
1,26,6.5833320618,166
1,8,5.75,0
1,5,8.8125,5
0,0,12.468078613,1
1,10,33.041656494,4
0,0,8.1458282471,0
1,16,8.5,71
1,8,5.1666641235,13
0,0,12.166664124,3
1,18,4.1999969482,9
1,19,4.5853652954,0
1,11,33,0
0,0,13.5625,14
1,30,9.7708282471,0
0,0,17.666656494,18
0,0,19.541656494,9
0,0,9.8125,9
1,5,3.8333320618,1
0,0,3.5,6
1,20,9.5333328247,34
1,31,19.041656494,3
1,39,65.291625977,284
1,8,19.270828247,717
0,0,2.0416660309,6
0,0,4.21276474,55
0,0,13.145828247,11
0,0,11.520828247,2
0,0,12.833328247,3
0,0,16.895828247,14
1,4,163.39575195,0
1,8,51.854156494,73
1,69,59.0625,205
1,9,2.2916660309,0
1,30,25,73
1,27,22.199996948,36
1,56,65.041625977,27
0,0,16.127655029,0
1,26,161.4375,4
0,0,75.020812988,0
1,9,18.465103149,0
0,0,6.3023223877,85
0,0,10.875,4
0,0,23.854156494,15
1,29,12.0625,0
0,0,3.063829422,5
1,22,14.27658844,7
0,0,4.0416641235,8
0,0,8.125,3
0,0,7.595741272,61
1,18,15.066665649,165
1,3,23.458328247,142
1,12,56.916656494,63
0,0,23.045440674,0
1,42,4.7872314453,4
0,0,4.6458320618,28
0,0,36.893615723,225
1,23,7.25,0
0,0,13.833328247,12
1,13,1.7234039307,2
1,9,20.770828247,0
0,0,7.375,0
1,6,22.391296387,0
1,15,25.270828247,2
1,17,23.666656494,1
1,10,8.2978668213,45
1,7,7.5555534363,5
0,0,24.276580811,92
0,0,5.3333320618,8
1,4,4.6666641235,0
1,2,22.416656494,49
0,0,57.583312988,233
0,0,39.645812988,56
0,0,4.625,3
0,0,3.75,2
0,0,0.2093023062,0
1,8,11.148933411,0
1,41,7,3
1,42,58.3125,37
0,0,3.4222221375,3
1,50,57.851043701,66
1,11,22.520828247,13
1,8,0.875,0
1,10,11,4
1,2,0.8958330154,0
1,4,16.645828247,6
1,35,1.9791660309,1
0,0,4.0416641235,0
1,17,0.9787230492,2
0,0,16.212753296,0
0,0,17.866653442,17
0,0,0.3428571224,0
1,24,47.458312988,62
0,0,4.9166641235,1
1,3,10.368415833,5
0,0,10.89743042,2
1,9,0.8723402023,2
0,0,1.3191480637,0
0,0,41.711090088,1378
1,46,4.7083320618,11
1,25,30.229156494,95
1,20,1.6052627563,0
0,0,4.9375,1
1,11,13.833328247,149
0,0,6.9583320618,0
1,9,5.553188324,0
0,0,29.638290405,0
1,2,3.127658844,0
1,3,16.979156494,73
0,0,14.744674683,0
1,6,28.042541504,61
1,14,143.97912598,423
1,8,9.1304321289,0
0,0,24.333328247,2
1,8,8.1063766479,0
1,8,0.3617019653,0
1,3,1.8095235825,0
1,18,4.021736145,0
1,12,0.7999997139,0
1,3,12.382972717,10
1,4,0.3958332539,0
0,0,45.322570801,111
1,6,114.60412598,373
1,13,19.729156494,1
1,26,35.895812988,0
0,0,25.291656494,1
0,0,0.6666665077,0
1,6,46.645812988,46
0,0,31.9375,1
1,5,10.826080322,0
1,11,20.021270752,0
0,0,1.173913002,0
1,2,30.333328247,164
1,15,3.9375,0
0,0,22.75,3
0,0,14.604164124,8
1,16,23.25,12
1,2,6.5,0
0,0,4.8958320618,8
1,20,18.291656494,3
0,0,1.2888879776,0
1,11,20.333328247,8
1,16,8.9782562256,0
1,6,5.3333320618,0
1,19,5.6666641235,45
1,16,15.270828247,1
0,0,39.121948242,0
0,0,1.6749992371,0
0,0,56.041656494,21
0,0,1.3617019653,0
1,9,2.8085098267,0
1,6,9.0833282471,0
0,0,11.5625,108
1,22,9.3611068726,5
0,0,2.7999992371,0
1,12,0.9375,1
0,0,16.659561157,0
1,3,1.4090900421,0
0,0,4.3617019653,4
0,0,14,0
0,0,14.145828247,7
1,11,1.4666662216,2
0,0,17.127655029,0
1,16,7.6888885498,0
0,0,29.395828247,40
1,6,10.125,18
1,48,10.340423584,0
0,0,1.3695650101,8
0,0,0.6818180084,0
0,0,5,2
0,0,9.3958282471,9
1,6,75.333312988,1
1,8,7.0833320618,0
0,0,48.957427979,1
0,0,1.4848480225,1
0,0,48.042541504,2
1,18,43.791656494,78
1,40,10.083328247,217
1,9,3.9148921967,0
0,0,34.75,2
1,15,3.5,10
0,0,135.41662598,42
1,26,41.4375,10
1,12,30.333328247,87
0,0,34.5,0
1,12,16.399993896,0
0,0,13.85105896,0
0,0,34.541656494,12
0,0,1.1136360168,26
1,13,129.0625,265
0,0,4.0208320618,6
1,18,110.78045654,0
1,9,11.933326721,3
0,0,31.083328247,2
0,0,106.47912598,6
1,17,15.625,3
1,9,71.166625977,119
0,0,36.791656494,3
1,2,5.5416641235,4
0,0,0.4864864349,0
0,0,7.5652160645,0
0,0,0.875,0
0,0,3.6666660309,1
1,4,7.7073135376,0
1,5,0.5199999809,0
1,8,1.0416660309,0
1,18,3.2708320618,0
0,0,6.6086921692,9
1,13,4,10
1,9,18.104156494,2
1,12,9.3125,2
1,6,6.5319137573,0
1,9,9.5833282471,19
0,0,16.375,3
1,10,11.166664124,51
0,0,12.638290405,0
1,10,2.9574451447,0
1,7,22.833328247,1
1,20,15,163
1,8,7.0416641235,0
0,0,6.3958320618,0
1,14,4,6
0,0,26.875,3
1,7,9.1041641235,7
1,10,20.531906128,71
1,8,2.8333320618,14
1,2,2.1428565979,100
1,10,23.583328247,5
0,0,5.9555549622,0
1,14,2.9574451447,3
1,15,9.4222183228,4
0,0,75.5,5
1,18,10.333328247,32
1,20,7.1428565979,6
1,2,3.875,1
1,18,1.4468078613,13
0,0,3.5416660309,3
1,4,10.191482544,1
1,15,50.765930176,2
1,17,17.574462891,52
1,4,5.7111091614,2
1,35,4.4772720337,67
0,0,7,0
0,0,12.854164124,31
1,4,29.979156494,338
0,0,26.875,61
0,0,52.25,2
0,0,1.5,0
0,0,1.125,0
1,5,38.119018555,2
0,0,39.416656494,0
0,0,73.9375,42
0,0,5.9777755737,4
1,2,28.4375,52
1,8,7.7916641235,0
0,0,10.255317688,39
1,15,18.413040161,0
0,0,52.979156494,1
1,4,80.46661377,457
1,6,9.3958282471,48
1,22,11.702125549,36
0,0,1.5208330154,0
1,8,9.9148864746,1
1,25,0.0444444418,0
1,19,15.1875,19
1,5,19.769226074,0
1,17,12.895828247,13
1,15,82.708312988,106
1,7,51.666656494,63
1,5,20.041656494,14
1,32,53.70211792,0
1,11,19.311096191,0
1,21,99.25,1
0,0,11.333328247,0
1,35,15.770828247,0
1,8,4.7291641235,5
1,19,13.583328247,2
1,14,16.104156494,0
0,0,0.3414633274,0
0,0,84.708312988,17
1,14,10.869560242,118
0,0,4.2058792114,0
1,18,12.875,10
1,12,6,1
0,0,3.6382961273,0
1,8,37.145812988,74
0,0,24.456512451,0
1,9,53.875,3
1,10,19.282608032,10
1,2,1.3902435303,1
0,0,6.9583320618,0
1,10,299.375,3
1,15,15.979164124,39
0,0,11.130432129,1
1,18,6.340423584,22
1,29,1.5434780121,0
1,10,10.51612854,0
1,10,185.5,44
1,5,35.166656494,0
0,0,19.229156494,11
1,7,2.0625,0
1,10,25.382965088,256
0,0,11.893615723,2
1,135,65.909057617,306
1,28,8.1666641235,0
0,0,10.770828247,0
0,0,8.2083282471,0
0,0,258.11108398,63
0,0,1.0967741013,0
0,0,19.541656494,37
0,0,18.787231445,35
1,13,38.0625,68
1,7,17.375,1
1,3,1.3428564072,2
1,12,53.541656494,121
0,0,4.1666641235,17
1,1,22.891296387,0
0,0,7.5952377319,0
0,0,8.5652160645,0
0,0,20.936157227,17
1,18,23.510635376,0
1,13,4.0208320618,0
1,4,0.2708332539,0
1,16,59.934753418,83
1,2,7.2083320618,151
0,0,21.191482544,37
0,0,2.6666660309,0
0,0,39.5,11
1,23,10.813949585,0
1,33,9.1041641235,0
1,13,11.104164124,9
1,18,13,21
0,0,1.1463413239,0
1,3,3.4222221375,0
1,17,11.541664124,1
1,13,20.170211792,37
0,0,13.916664124,56
1,25,11.31817627,114
1,4,4,0
1,10,64.104125977,7
0,0,5.0416641235,4
1,49,99.458312988,0
1,7,25.270828247,0
1,19,2.021276474,0
1,18,8.4130401611,0
1,17,17.382965088,86
1,9,44.875,200
1,17,1.375,1
1,6,4.468082428,0
0,0,0.6956520081,5
1,9,108.14581299,200
1,11,49.583312988,208
1,5,0.1875,0
1,26,33.166656494,25
0,0,27.1875,0
0,0,3.5833320618,1
1,4,16.4375,6
1,4,16.604156494,67
1,15,31.617019653,58
1,12,4.3999977112,0
1,5,10.083328247,13
1,11,7.63829422,34
1,9,11.488883972,62
0,0,69.479125977,267
1,24,0.8064513206,0
1,20,6.2291641235,9
1,2,14.488883972,2
0,0,22.413040161,0
1,10,39.565216064,2
1,14,12.041664124,73
1,3,1.8461532593,0
1,2,16.625,4
0,0,9.5833282471,2
1,17,8.3333282471,12
0,0,15.125,203
1,2,0.1081081033,0
0,0,4.4791641235,0
0,0,14.875,1
0,0,3.6363620758,0
1,5,2.8636360168,1
0,0,4.6595726013,2
0,0,0.911110878,7
1,18,27.854156494,0
1,4,4.2340393066,0
0,0,0.4791665077,0
1,51,12.723403931,12
1,5,3.6458320618,18
1,3,1.1777772903,0
0,0,10.416664124,49
1,4,6.0212745667,0
0,0,44.208312988,22
0,0,25.127655029,515
1,20,17.520828247,25
0,0,23.3125,161
0,0,14.0625,1
1,10,9.5625,2
0,0,4.4166641235,1
0,0,9.9166641235,2
1,8,21.395828247,41
0,0,23.5625,201
0,0,19.083328247,6
0,0,8.0833282471,3
1,6,11.083328247,8
0,0,8.4375,0
1,3,2.8297863007,35
1,2,2.847826004,0
0,0,4.9361686707,1
1,8,13.333328247,81
1,6,16.595733643,1
0,0,7.21276474,8
0,0,17.695648193,0
0,0,12.875,7
1,15,0.7916665077,0
1,11,3.042552948,0
1,6,39.081054688,100
0,0,14.3125,2
1,26,4,0
1,27,22.804336548,10
1,12,8.1041641235,39
1,6,0.9583330154,1
1,5,4.682926178,10
0,0,1.4375,1
1,6,1.521739006,0
1,10,2,0
0,0,17.916656494,0
0,0,11.3125,0
1,2,17.5625,14
1,14,0.4883720875,0
0,0,115.54162598,145
1,29,19.063827515,30
0,0,0.1666666269,0
1,25,5.8125,6
0,0,0.5813951492,0
1,3,0.444444418,0
0,0,8.974357605,0
1,2,1,0
1,8,51.5,1
0,0,51.5625,32
1,14,2.8936157227,0
0,0,1.8125,3
0,0,6.326084137,137
0,0,4.9166641235,0
0,0,6.625,1
1,21,22.520828247,2
1,6,26.294113159,10
0,0,17.9375,190
0,0,15.854164124,13
1,30,0.3953487873,0
0,0,19.809509277,0
1,8,42.625,216
0,0,26.25,42
1,11,28.893615723,200
0,0,7.6666641235,3
1,5,4.1428565979,2
0,0,1.5833330154,0
0,0,4.8085098267,2
1,5,3.0555553436,0
1,14,3.5208320618,9
1,6,23.956512451,0
0,0,0.2432432175,0
1,10,48.375,0
0,0,2.10638237,0
0,0,3.234041214,1
0,0,0.7083330154,0
1,3,8.7391281128,1
0,0,3.75,0
1,16,7.0270233154,2
0,0,44.787231445,35
0,0,5.1785697937,0
0,0,13.291664124,45
1,8,15.12902832,0
1,6,15.770828247,3
1,17,4.0465087891,49
0,0,1.8888883591,0
0,0,2,0
1,10,50.799987793,0
1,10,2.4893608093,20
1,44,3.4042549133,0
0,0,4.2083320618,2
0,0,0.7708330154,0
0,0,212.08325195,124
1,42,40.638275146,200
0,0,9.42552948,0
0,0,9.0425491333,1
1,18,6.7826080322,0
1,16,15.54347229,0
1,4,43.170196533,0
1,19,21.645828247,44
1,6,1.4888887405,0
1,64,7.7916641235,0
1,5,9.3555526733,0
0,0,1.1875,0
0,0,19.952377319,36
1,17,9.8541641235,6
1,29,9.9166641235,1
1,5,26.088882446,9
1,7,1.1999998093,0
1,17,7.7708320618,1
0,0,8.125,0
0,0,3.46875,0
1,11,5.2142829895,0
1,20,5.4042549133,0
1,24,0.5625,0
1,9,15.166664124,147
1,6,6.888885498,0
1,7,31.311096191,0
0,0,30.020828247,145
1,4,0.1666666269,0
0,0,6.0208320618,14
1,3,19.75,322
1,12,63.222198486,205
0,0,5.2093009949,4
1,12,16.958328247,1
0,0,45.291656494,9
0,0,123.66662598,216
0,0,7.1086921692,39
1,18,22.304336548,100
0,0,38.604156494,32
1,13,15.574462891,0
1,4,10.955551147,2
1,13,7.3333320618,0
1,2,0.4565215111,100
0,0,35.041656494,4
1,10,18.340423584,42
1,10,47.574462891,7
1,8,6.2666664124,0
1,14,6.1999969482,0
1,4,12.956520081,5
1,39,119.20831299,13
0,0,19.425521851,1
1,24,10.565216064,36
1,10,10.391304016,0
0,0,22.104156494,0
0,0,17.333328247,1
1,2,1.0555553436,2
0,0,22.333328247,16
1,53,17.395828247,1
1,2,13.791664124,1
1,21,3.7297286987,0
1,13,3.3125,1
1,4,48.291656494,15
1,9,12.577774048,0
0,0,30.020828247,102
0,0,43.478240967,0
0,0,5.4375,5
1,8,3.170211792,2
1,8,23.133331299,0
1,39,16.041656494,0
1,24,12.5,0
0,0,2.375,5
0,0,2.75,8
0,0,14.489356995,0
1,30,3.6458320618,0
0,0,2.1111106873,1
0,0,28.375,81
0,0,2,0
1,13,15.574462891,0
0,0,11.4375,3
1,10,11.979164124,3
0,0,7.9375,0
0,0,59.770812988,14
1,6,36.042541504,0
1,7,66.020812988,151
0,0,4.7916641235,4
0,0,21.291656494,0
0,0,7.042552948,0
0,0,50.541656494,18
1,5,11.145828247,14
0,0,14.659568787,0
0,0,9.8541641235,6
1,8,8,4
0,0,0.9375,0
1,3,2.5957431793,3
0,0,5.8478240967,2
0,0,1.547618866,0
1,15,28.4375,2
0,0,9.0499954224,4
0,0,9.5,4
0,0,3.9677410126,1
0,0,0.3333332539,0
0,0,2.3999996185,0
0,0,9.9791641235,4
1,14,3.9583320618,2
1,5,1.0810804367,24
0,0,5.5319137573,0
0,0,5.6875,12
0,0,13.65789032,8
0,0,2.5599994659,2
0,0,13.645828247,2
0,0,46.520812988,232
1,3,10.229164124,4
1,34,8.9166641235,17
1,13,0.8108105659,0
0,0,0.0555555522,0
0,0,2.5172405243,3
0,0,13.305549622,38
0,0,3.0555553436,0
1,25,15.666664124,10
1,12,11.285713196,0
1,9,3.0526313782,2
0,0,8.783782959,0
1,18,22.666656494,200
0,0,21.777770996,176
1,10,38.729705811,5
1,22,0.8857140541,1
0,0,1.4848480225,105
1,7,20.769226074,1
1,19,10.111106873,2
0,0,48.515136719,0
0,0,4.4565200806,0
0,0,6.0666656494,4
1,8,3.2249984741,4
1,14,13.405403137,1
0,0,36.224975586,8
1,8,1.7142848969,0
0,0,25.702697754,2
1,2,14.333328247,0
0,0,59.090881348,23
1,3,21.666656494,14
1,23,1.6388883591,0
1,3,2.0344810486,1
1,14,8.2608642578,8
1,12,8.5652160645,17
1,7,0.8888888359,0
1,8,4.4651145935,0
1,9,0.6428570747,0
0,0,0.2093023062,0
1,22,12.777770996,3
0,0,3.8421039581,6
1,23,6.1458320618,3
0,0,21.564102173,1
1,9,19.645828247,51
0,0,7.6666641235,7
0,0,14.954544067,13
1,6,5.5555534363,0
1,2,4.7749977112,0
0,0,1.1749992371,0
0,0,9.3255767822,3
1,10,69,119
1,14,4.8421020508,42
0,0,12.955551147,0
0,0,1.0465106964,0
0,0,7.0952377319,0
0,0,3.9523792267,0
0,0,12.485710144,25
1,9,22.309509277,32
0,0,2.9782600403,5
1,30,3.6052627563,30
0,0,18.738082886,9
0,0,3.0249996185,1
0,0,24.051269531,108
0,0,8,15
0,0,7.8181800842,15
1,46,1.8048772812,0
1,5,1.5121946335,0
1,4,9.1463394165,0
1,8,7.5609741211,0
1,10,1.7297296524,0
0,0,0.8333330154,0
1,29,32.065216064,6
1,21,0.4883720875,0
0,0,0.1333333254,0
1,3,12.234039307,201
1,12,0.8536581993,0
0,0,64.44732666,0
0,0,8.827583313,0
0,0,1.8999996185,0
0,0,4.7777748108,14
0,0,16.94593811,0
1,12,4.6341438293,2
0,0,7.4130401611,2
1,2,2.6666660309,0
0,0,2,1
1,2,3.8780479431,2
0,0,8.3499984741,0
1,5,14.951217651,144
0,0,10.315788269,220
0,0,8.2558135986,0
1,10,19.04876709,103
0,0,49.44442749,1
1,41,2.5555553436,2
0,0,78.88885498,10
1,3,5.365852356,0
